nama,jenis,lat,lon,provinsi
Bumi Harapan,village,-0.95038,116.73874,KALIMANTAN TIMUR
Anggana,village,-0.5682,117.28719,KALIMANTAN TIMUR
Loa Lepu,village,-0.45254,117.01365,KALIMANTAN TIMUR
Muara Gusik,village,-0.69512,116.31657,KALIMANTAN TIMUR
Muara Kaman Ilir,village,-0.16046,116.72091,KALIMANTAN TIMUR
Riko,village,-1.12977,116.63323,KALIMANTAN TIMUR
Muhuran,village,-0.20531,116.54556,KALIMANTAN TIMUR
Tanjung Laut,village,0.12691,117.49121,KALIMANTAN TIMUR
Kota Bangun Seberang,village,-0.27626,116.59063,KALIMANTAN TIMUR
Jonggon Desa,village,-0.61501,116.75974,KALIMANTAN TIMUR
Kaliorang,village,0.89518,117.83385,KALIMANTAN TIMUR
Salok Palai,village,-0.37817,117.42902,KALIMANTAN TIMUR
Tanjung Jan,village,-0.50089,116.18458,KALIMANTAN TIMUR
Karangan Hilir,village,1.35593,117.65987,KALIMANTAN TIMUR
Prapatan,village,-1.26868,116.81697,KALIMANTAN TIMUR
Tanah Datar,village,-0.33835,117.28273,KALIMANTAN TIMUR
Sanggulan,village,-0.32544,116.84114,KALIMANTAN TIMUR
Mendik,village,-1.44928,116.31079,KALIMANTAN TIMUR
Mukti Jaya,village,0.59634,117.29953,KALIMANTAN TIMUR
Miau Baru,village,1.18996,116.94722,KALIMANTAN TIMUR
Muara Pedohon,village,0.5782,116.03058,KALIMANTAN TIMUR
Muara Muntai Ulu,village,-0.35647,116.38894,KALIMANTAN TIMUR
Tunjungan,village,-0.00131,116.76602,KALIMANTAN TIMUR
Dasaq,village,-0.40575,115.90423,KALIMANTAN TIMUR
Muara Rapak,village,-1.22697,116.8377,KALIMANTAN TIMUR
Embalut,village,-0.33682,117.0886,KALIMANTAN TIMUR
Gunung Bayan,village,-0.39688,115.96945,KALIMANTAN TIMUR
Santan Tengah,village,-0.02037,117.46887,KALIMANTAN TIMUR
Bukit Subur,village,-1.13444,116.54768,KALIMANTAN TIMUR
Kota Bangun Ilir,village,-0.25023,116.56878,KALIMANTAN TIMUR
Deraya,village,-0.91445,116.15634,KALIMANTAN TIMUR
Danau Redan,village,0.04434,117.36116,KALIMANTAN TIMUR
Belimbing,village,0.14695,117.46766,KALIMANTAN TIMUR
Enggelam,village,-0.11062,116.19106,KALIMANTAN TIMUR
Kuala Samboja,village,-1.01579,117.11725,KALIMANTAN TIMUR
Karya Bhakti,village,1.04285,116.90303,KALIMANTAN TIMUR
Genting Tanah,village,0.07941,116.43213,KALIMANTAN TIMUR
Bakungan,village,-0.59087,117.03009,KALIMANTAN TIMUR
Karangan Seberang,village,1.34914,117.6612,KALIMANTAN TIMUR
Kenyanyan,village,-0.62821,115.93435,KALIMANTAN TIMUR
Keraitan,village,0.83157,117.56538,KALIMANTAN TIMUR
Suka Raja,village,-0.91235,116.78951,KALIMANTAN TIMUR
Badak Mekar,village,-0.30013,117.26204,KALIMANTAN TIMUR
Panji,village,-0.40718,116.9862,KALIMANTAN TIMUR
Mancong,village,-0.535,116.07912,KALIMANTAN TIMUR
Tanjung Tengah,village,-1.38671,116.67995,KALIMANTAN TIMUR
Teluk Pandan,village,0.22659,117.45976,KALIMANTAN TIMUR
Marga Mulya,village,1.08897,116.92394,KALIMANTAN TIMUR
Ritan Baru,village,0.39311,116.05295,KALIMANTAN TIMUR
Kariangau,village,-1.17434,116.80388,KALIMANTAN TIMUR
Ponoragan,village,-0.5055,117.01596,KALIMANTAN TIMUR
Argo Sari,village,-1.08809,117.01849,KALIMANTAN TIMUR
Marukangan,village,0.86412,118.3246,KALIMANTAN TIMUR
Muara Kaman Ulu,village,-0.15043,116.72134,KALIMANTAN TIMUR
Semangko,village,-0.09244,117.46472,KALIMANTAN TIMUR
Labangka,village,-1.45176,116.50719,KALIMANTAN TIMUR
Giri Agung,village,-0.2045,117.06242,KALIMANTAN TIMUR
Tanjung Haur,village,-0.39284,116.22651,KALIMANTAN TIMUR
Belimbing,village,-1.4138,116.17332,KALIMANTAN TIMUR
Sebuntal,village,-0.11334,117.43289,KALIMANTAN TIMUR
Gersik,village,-1.17945,116.73824,KALIMANTAN TIMUR
Sumber Sari,village,-0.31433,116.66516,KALIMANTAN TIMUR
Gerunggung,village,-1.00269,116.10431,KALIMANTAN TIMUR
Loa Buah,village,-0.55357,117.0732,KALIMANTAN TIMUR
Lebak Cilong,village,-0.44432,116.53,KALIMANTAN TIMUR
Long Bentuq,village,0.73113,116.62954,KALIMANTAN TIMUR
Tebisaq,village,-0.45299,115.94702,KALIMANTAN TIMUR
Muara Salung,village,0.58413,115.97849,KALIMANTAN TIMUR
Loa Duri Ulu,village,-0.5883,117.05811,KALIMANTAN TIMUR
Baay,village,1.2627,117.67516,KALIMANTAN TIMUR
Tubuhan,village,-0.13504,116.41317,KALIMANTAN TIMUR
Bukit Raya,village,-0.41028,117.07086,KALIMANTAN TIMUR
Mendik Makmur,village,-1.45571,116.28,KALIMANTAN TIMUR
Sepaso Timur,village,0.74222,117.58953,KALIMANTAN TIMUR
Maridan,village,-1.09564,116.68882,KALIMANTAN TIMUR
Batu Batu,village,-0.32482,117.36922,KALIMANTAN TIMUR
Jahab,village,-0.46553,116.95815,KALIMANTAN TIMUR
Api-api,village,-1.43392,116.56099,KALIMANTAN TIMUR
Swarga Bara,village,0.54029,117.51332,KALIMANTAN TIMUR
Pelabuhan,village,-0.5036,117.15263,KALIMANTAN TIMUR
Rantau Sentosa,village,0.74311,116.6258,KALIMANTAN TIMUR
Baru Tengah,village,-1.23142,116.81529,KALIMANTAN TIMUR
Loa Kulu Kota,village,-0.52775,117.02653,KALIMANTAN TIMUR
Long Lalang,village,0.36963,116.07842,KALIMANTAN TIMUR
Bukit Makmur,village,0.92008,117.84383,KALIMANTAN TIMUR
Sebulu Ilir,village,-0.27407,117.00926,KALIMANTAN TIMUR
Loa Deras,village,-0.3651,116.29439,KALIMANTAN TIMUR
Batu Lepoq,village,1.35251,117.70567,KALIMANTAN TIMUR
Selerong,village,-0.32545,116.80273,KALIMANTAN TIMUR
Muara Lambakan,village,-1.28844,116.11936,KALIMANTAN TIMUR
Bunga Putih,village,-0.14526,117.40982,KALIMANTAN TIMUR
Lawe-lawe,village,-1.33024,116.69758,KALIMANTAN TIMUR
Bukit Pinang,village,-0.46711,117.10906,KALIMANTAN TIMUR
Sebemban,village,-0.29568,116.46078,KALIMANTAN TIMUR
Wonotirto,village,-1.02217,117.07358,KALIMANTAN TIMUR
Muara Bengkal Ilir,village,0.4315,116.71116,KALIMANTAN TIMUR
Muara Aloh,village,-0.43271,116.35095,KALIMANTAN TIMUR
Dondang,village,-0.79062,117.22674,KALIMANTAN TIMUR
Peridan,village,0.99525,118.0077,KALIMANTAN TIMUR
Sidomulyo,village,-0.54096,117.27276,KALIMANTAN TIMUR
Perjiwa,village,-0.41092,117.00038,KALIMANTAN TIMUR
Resak,village,-0.7026,116.18092,KALIMANTAN TIMUR
Kupang Baru,village,0.08531,116.68891,KALIMANTAN TIMUR
Rapak Lambur,village,-0.34709,116.94927,KALIMANTAN TIMUR
Teluk Singkama,village,0.34028,117.53077,KALIMANTAN TIMUR
Lok Tuan,village,0.16786,117.47728,KALIMANTAN TIMUR
Long Tesak,village,0.68119,116.6272,KALIMANTAN TIMUR
Sungai Kapih,village,-0.53692,117.17587,KALIMANTAN TIMUR
Kedang Murung,village,-0.28867,116.58641,KALIMANTAN TIMUR
Diaq Lay,village,1.06142,116.79039,KALIMANTAN TIMUR
Long Beleh Haloq,village,0.27999,116.16648,KALIMANTAN TIMUR
Jembayan,village,-0.55374,117.01797,KALIMANTAN TIMUR
Bangun Jaya,village,0.87525,117.86707,KALIMANTAN TIMUR
Mulawarman,village,-0.19192,117.14363,KALIMANTAN TIMUR
Perigiq,village,-0.49504,116.06434,KALIMANTAN TIMUR
Sepaku,village,-0.9015,116.76575,KALIMANTAN TIMUR
Mangkurawang,village,-0.3893,116.98722,KALIMANTAN TIMUR
Pentat,village,-0.57828,116.09281,KALIMANTAN TIMUR
Tanjung Labu,village,0.62078,117.23196,KALIMANTAN TIMUR
Margomulyo,village,-1.05164,117.00726,KALIMANTAN TIMUR
Batu Balai,village,0.52598,116.78749,KALIMANTAN TIMUR
Umaq Bekuay,village,0.56886,116.01092,KALIMANTAN TIMUR
Sungai Siring,village,-0.39258,117.25872,KALIMANTAN TIMUR
Jantur Selatan,village,-0.41964,116.2891,KALIMANTAN TIMUR
Bukit Merdeka,village,-0.93988,117.00723,KALIMANTAN TIMUR
Kadungan Jaya,village,1.18932,117.83449,KALIMANTAN TIMUR
Sedulang,village,0.12706,116.81202,KALIMANTAN TIMUR
Karang Joang,village,-1.13021,116.87793,KALIMANTAN TIMUR
Muara Badak Ulu,village,-0.35525,117.4333,KALIMANTAN TIMUR
Manunggal Jaya,village,-0.38077,117.10296,KALIMANTAN TIMUR
Puan Cepak,village,-0.05609,116.90596,KALIMANTAN TIMUR
Sotek,village,-1.19447,116.61434,KALIMANTAN TIMUR
Sedulang,village,-0.38391,116.66132,KALIMANTAN TIMUR
Muara Siram,village,-0.74784,116.17985,KALIMANTAN TIMUR
Batu Timbau,village,0.67688,116.82977,KALIMANTAN TIMUR
Gunung Elai,village,0.13921,117.4863,KALIMANTAN TIMUR
Liang Ulu,village,-0.23611,116.57755,KALIMANTAN TIMUR
Sanipah,village,-0.9704,117.15348,KALIMANTAN TIMUR
Wanasari,village,1.09399,116.89821,KALIMANTAN TIMUR
Lamin Pulut,village,0.02085,116.25708,KALIMANTAN TIMUR
Mata Air,village,1.08507,117.76602,KALIMANTAN TIMUR
Separi,village,-0.3068,117.06607,KALIMANTAN TIMUR
Kendesiq,village,-0.88558,115.9582,KALIMANTAN TIMUR
Tepian Baru,village,0.70824,117.28982,KALIMANTAN TIMUR
Bukit Raya,village,-0.91613,116.76133,KALIMANTAN TIMUR
Baru,village,-0.39506,116.98631,KALIMANTAN TIMUR
Muara Kedang,village,-0.57083,116.29658,KALIMANTAN TIMUR
Kampung Baru,village,-1.35318,116.75763,KALIMANTAN TIMUR
Rantau Makmur,village,0.57347,117.28204,KALIMANTAN TIMUR
Juk Ayaq,village,0.88414,116.86397,KALIMANTAN TIMUR
Umaq Dian,village,0.58142,116.03448,KALIMANTAN TIMUR
Pulau Harapan,village,-0.35579,116.38465,KALIMANTAN TIMUR
Bumi Rapak,village,1.03716,117.84936,KALIMANTAN TIMUR
Pulau Pinang,village,0.26767,116.18094,KALIMANTAN TIMUR
Sempayau,village,1.13739,117.88187,KALIMANTAN TIMUR
Gunung Samarinda,village,-1.2337,116.84479,KALIMANTAN TIMUR
Senoni,village,-0.33404,116.82662,KALIMANTAN TIMUR
Sebelang,village,-0.31413,116.06906,KALIMANTAN TIMUR
Santan Ilir,village,-0.00771,117.48785,KALIMANTAN TIMUR
Kedang Ipil,village,-0.41076,116.63667,KALIMANTAN TIMUR
Muara Pias,village,-1.39253,116.26493,KALIMANTAN TIMUR
Muara Jawaq,village,-0.26127,115.92089,KALIMANTAN TIMUR
Benua Baru,village,0.45845,116.72318,KALIMANTAN TIMUR
Kanaan,village,0.1292,117.45252,KALIMANTAN TIMUR
Rebaq Rinding,village,-0.3468,116.38226,KALIMANTAN TIMUR
Muara Sembilang,village,-0.88071,117.20573,KALIMANTAN TIMUR
Jak Luay,village,1.01563,116.86706,KALIMANTAN TIMUR
Muara Tuboq,village,0.58638,115.97412,KALIMANTAN TIMUR
Tuana Tuha,village,-0.02171,116.42491,KALIMANTAN TIMUR
Loa Ulung,village,-0.35967,117.00747,KALIMANTAN TIMUR
Muara Baroh,village,-0.32126,116.0677,KALIMANTAN TIMUR
Mandu Pantai Sejahtera,village,1.0625,117.9903,KALIMANTAN TIMUR
Semoi Dua,village,-0.94792,116.8834,KALIMANTAN TIMUR
Sungai Meriam,village,-0.57324,117.26251,KALIMANTAN TIMUR
Melayu,village,-0.42042,116.9863,KALIMANTAN TIMUR
Siram Jaya,village,-0.7418,116.21199,KALIMANTAN TIMUR
Rantau Hempang,village,-0.21561,116.78381,KALIMANTAN TIMUR
Waru,village,-1.38779,116.62115,KALIMANTAN TIMUR
Liang,village,-0.22521,116.59218,KALIMANTAN TIMUR
Satimpo,village,0.11221,117.47143,KALIMANTAN TIMUR
Teluk Lingga,village,0.51525,117.54203,KALIMANTAN TIMUR
Gemar Baru,village,0.6422,116.63938,KALIMANTAN TIMUR
Margahayu,village,-0.50184,116.84252,KALIMANTAN TIMUR
Hambau,village,0.12088,116.39797,KALIMANTAN TIMUR
Bumi Jaya,village,1.00648,117.85198,KALIMANTAN TIMUR
Saliki,village,-0.40176,117.41969,KALIMANTAN TIMUR
Rintik,village,-1.49946,116.38518,KALIMANTAN TIMUR
Tanjung Isuy,village,-0.51338,116.14217,KALIMANTAN TIMUR
Tepian Langsat,village,0.77108,117.4489,KALIMANTAN TIMUR
Klandasan Ilir,village,-1.2744,116.84305,KALIMANTAN TIMUR
Tanjung Harapan,village,-0.31908,116.86912,KALIMANTAN TIMUR
Mendik Karya,village,-1.42979,116.26673,KALIMANTAN TIMUR
Nenang,village,-1.27714,116.75078,KALIMANTAN TIMUR
Tepian Indah,village,0.67858,117.30738,KALIMANTAN TIMUR
Air Putih,village,-0.48376,117.12715,KALIMANTAN TIMUR
Tani Bhakti,village,-1.08857,116.956,KALIMANTAN TIMUR
Makmur Jaya,village,1.11643,116.93385,KALIMANTAN TIMUR
Sang-Sang,village,-0.49322,115.92158,KALIMANTAN TIMUR
Tabang Lama,village,0.5875,116.02689,KALIMANTAN TIMUR
Muara Muntai Ilir,village,-0.36124,116.39593,KALIMANTAN TIMUR
Batu Putih,village,1.3704,118.4336,KALIMANTAN TIMUR
Sabintulung,village,-0.06942,116.77821,KALIMANTAN TIMUR
Muara Kembang,village,-0.76046,117.28462,KALIMANTAN TIMUR
Tanjung Laong,village,-0.3263,116.05449,KALIMANTAN TIMUR
Karang Rejo,village,-1.24324,116.84008,KALIMANTAN TIMUR
Tanjung Batu,village,-0.38689,117.05753,KALIMANTAN TIMUR
Benua Puhun,village,-0.2766,116.79888,KALIMANTAN TIMUR
Loleng,village,-0.26506,116.65432,KALIMANTAN TIMUR
Pereng Taliq,village,-0.81608,116.25864,KALIMANTAN TIMUR
Martadinata,village,0.18229,117.44252,KALIMANTAN TIMUR
Bontang Lestari,village,0.07665,117.45325,KALIMANTAN TIMUR
Kelinjau Ulu,village,0.44439,116.67699,KALIMANTAN TIMUR
Melintang,village,-0.28505,116.40515,KALIMANTAN TIMUR
Benhes,village,1.07811,116.76583,KALIMANTAN TIMUR
Muai,village,0.27456,116.23197,KALIMANTAN TIMUR
Tani Bhakti,village,-0.6261,117.12076,KALIMANTAN TIMUR
Mukti Lestari,village,1.36676,117.74902,KALIMANTAN TIMUR
Handil Terusan,village,-0.55246,117.38319,KALIMANTAN TIMUR
Sekerat,village,0.77788,117.77228,KALIMANTAN TIMUR
Karang Jinawi,village,-0.86057,116.7938,KALIMANTAN TIMUR
Sallo Cela,village,-0.24082,117.34528,KALIMANTAN TIMUR
Muara Nayan,village,-0.56455,116.08587,KALIMANTAN TIMUR
Giri Purwa,village,-1.3394,116.66146,KALIMANTAN TIMUR
Suka Damai,village,0.09051,117.38204,KALIMANTAN TIMUR
Berbas Pantai,village,0.11488,117.48506,KALIMANTAN TIMUR
Muara Ritan,village,0.39536,116.04646,KALIMANTAN TIMUR
Margo Mulyo,village,-1.22322,116.82539,KALIMANTAN TIMUR
Muara Leka,village,-0.50881,116.42927,KALIMANTAN TIMUR
Salok Api Darat,village,-1.11391,116.97608,KALIMANTAN TIMUR
Susuk Luar,village,0.87548,118.20043,KALIMANTAN TIMUR
Panca Jaya,village,-0.17233,116.90817,KALIMANTAN TIMUR
Muara Jawa Ilir,village,-0.86374,117.21118,KALIMANTAN TIMUR
Sambera Baru,village,-0.1936,117.38038,KALIMANTAN TIMUR
Sebulu Ulu,village,-0.27772,116.99041,KALIMANTAN TIMUR
Penyinggahan Ilir,village,-0.38526,116.22367,KALIMANTAN TIMUR
Makarti,village,-0.11195,117.33603,KALIMANTAN TIMUR
Kota Bangun III,village,-0.40447,116.53358,KALIMANTAN TIMUR
Muara Toyu,village,-1.33659,116.27629,KALIMANTAN TIMUR
Mugi Rahayu,village,0.7114,117.09459,KALIMANTAN TIMUR
Sumber Agung,village,0.55479,116.73378,KALIMANTAN TIMUR
Muara Enggelam,village,-0.24604,116.33059,KALIMANTAN TIMUR
Bukit Raya,village,-0.9764,117.0557,KALIMANTAN TIMUR
Mekar Baru,village,0.77251,116.39423,KALIMANTAN TIMUR
Bukit Layang,village,0.2521,116.23142,KALIMANTAN TIMUR
Tani Harapan,village,-0.72809,117.12364,KALIMANTAN TIMUR
Kerayaan,village,0.83458,118.02345,KALIMANTAN TIMUR
Teluk Muda,village,-0.12324,116.45019,KALIMANTAN TIMUR
Bhuana Jaya,village,-0.25169,117.12127,KALIMANTAN TIMUR
Penawang,village,-0.77494,115.90217,KALIMANTAN TIMUR
Sepaso Selatan,village,0.73682,117.57287,KALIMANTAN TIMUR
Pemaluan,village,-1.04442,116.66262,KALIMANTAN TIMUR
Gas Alam Badak I,village,-0.32692,117.43416,KALIMANTAN TIMUR
Bukit Biru,village,-0.46422,116.9904,KALIMANTAN TIMUR
Bekokong Makmur,village,-0.65494,116.12647,KALIMANTAN TIMUR
Long Nyelong,village,1.08021,116.43574,KALIMANTAN TIMUR
Baru Ilir,village,-1.23337,116.82658,KALIMANTAN TIMUR
Loh Sumber,village,-0.51891,117.01678,KALIMANTAN TIMUR
Karya Merdeka,village,-1.05091,116.94402,KALIMANTAN TIMUR
Bumi Etam,village,1.0986,117.8572,KALIMANTAN TIMUR
Gunung Sari,village,0.36735,116.13308,KALIMANTAN TIMUR
Bumi Sejahtera,village,0.89792,117.91068,KALIMANTAN TIMUR
Segihan,village,-0.29186,117.01746,KALIMANTAN TIMUR
Muara Ohong,village,-0.4371,116.12538,KALIMANTAN TIMUR
Tiwei,village,-1.48548,116.13941,KALIMANTAN TIMUR
Pelawan,village,1.19322,117.88191,KALIMANTAN TIMUR
Kota Bangun II,village,-0.37284,116.56376,KALIMANTAN TIMUR
Perkuwen,village,-1.32983,116.15461,KALIMANTAN TIMUR
Prangat Selatan,village,-0.1457,117.3302,KALIMANTAN TIMUR
Tepian Makmur,village,0.68189,117.2594,KALIMANTAN TIMUR
Jawa,village,-0.4977,117.13703,KALIMANTAN TIMUR
Lebak Mantan,village,-0.42895,116.49997,KALIMANTAN TIMUR
Tanjung Harapan,village,-1.05299,117.09071,KALIMANTAN TIMUR
Ngayau,village,0.40607,116.70655,KALIMANTAN TIMUR
Kampung Baru,village,0.58219,116.02683,KALIMANTAN TIMUR
Lok Bahu,village,-0.49706,117.09592,KALIMANTAN TIMUR
Simpang Pasir,village,-0.57532,117.13958,KALIMANTAN TIMUR
Menamang Kiri,village,0.2217,116.89247,KALIMANTAN TIMUR
Tama Pole,village,-0.77092,117.24422,KALIMANTAN TIMUR
Tanjung Pagar,village,-0.29159,115.98261,KALIMANTAN TIMUR
Gunung Sari Ulu,village,-1.25436,116.84594,KALIMANTAN TIMUR
Teluk Dalam,village,-0.43946,117.00682,KALIMANTAN TIMUR
Jambuk Makmur,village,-0.73869,116.26966,KALIMANTAN TIMUR
Bukit Jering,village,-0.18404,116.65876,KALIMANTAN TIMUR
Loa Ipuh Darat,village,-0.45674,116.89046,KALIMANTAN TIMUR
Tanjung Laut Indah,village,0.11694,117.49689,KALIMANTAN TIMUR
Singa Geweh,village,0.47949,117.54031,KALIMANTAN TIMUR
Api-api,village,0.13164,117.49292,KALIMANTAN TIMUR
Long Poq Baru,village,0.68047,116.49519,KALIMANTAN TIMUR
Karang Mumus,village,-0.50404,117.15614,KALIMANTAN TIMUR
Kota Bangun Ulu,village,-0.26497,116.58662,KALIMANTAN TIMUR
Dabeq,village,1.04433,116.81512,KALIMANTAN TIMUR
Kelekat,village,0.20833,116.3043,KALIMANTAN TIMUR
Jonggon Jaya,village,-0.56557,116.79007,KALIMANTAN TIMUR
Bukit Harapan,village,0.86795,117.84061,KALIMANTAN TIMUR
Muara Pantuan,village,-0.57647,117.51685,KALIMANTAN TIMUR
Tanjung Jone,village,-0.46193,116.14392,KALIMANTAN TIMUR
Kolek,village,0.99992,117.92479,KALIMANTAN TIMUR
Loa Ipuh,village,-0.42423,116.96636,KALIMANTAN TIMUR
Pinang Jatus,village,-1.38115,116.14726,KALIMANTAN TIMUR
Sesumpu,village,-1.34494,116.7475,KALIMANTAN TIMUR
Kebon Agung,village,0.61216,117.2781,KALIMANTAN TIMUR
Bugis,village,-0.49785,117.14456,KALIMANTAN TIMUR
Amborawang Laut,village,-1.11951,117.02825,KALIMANTAN TIMUR
Mulupan,village,0.23032,116.78197,KALIMANTAN TIMUR
Bila Talang,village,0.5668,116.02012,KALIMANTAN TIMUR
Jantur,village,-0.41574,116.29016,KALIMANTAN TIMUR
Muara Siran,village,-0.1282,116.63854,KALIMANTAN TIMUR
Muara Jawa Tengah,village,-0.84846,117.21921,KALIMANTAN TIMUR
Karang Tunggal,village,-0.3951,117.09131,KALIMANTAN TIMUR
Muara Beloan,village,-0.32983,115.93875,KALIMANTAN TIMUR
Santan Ulu,village,0.00726,117.36172,KALIMANTAN TIMUR
Pela,village,-0.23978,116.543,KALIMANTAN TIMUR
Lemper,village,-0.91537,116.16362,KALIMANTAN TIMUR
Gadur,village,-0.26983,115.90275,KALIMANTAN TIMUR
Himba Lestari,village,0.64888,117.01217,KALIMANTAN TIMUR
Bontang Baru,village,0.14494,117.49351,KALIMANTAN TIMUR
Long Nah,village,0.61435,116.65556,KALIMANTAN TIMUR
Sungai Keledang,village,-0.51798,117.1251,KALIMANTAN TIMUR
Sebelimbingan,village,-0.17339,116.50681,KALIMANTAN TIMUR
Handil Baru Darat,village,-0.8928,117.20204,KALIMANTAN TIMUR
Wahau Baru,village,1.06777,116.88768,KALIMANTAN TIMUR
Lamin Telihan,village,0.02811,116.22349,KALIMANTAN TIMUR
Purwajaya,village,-0.61523,117.08062,KALIMANTAN TIMUR
Kerta Buana,village,-0.31185,117.10729,KALIMANTAN TIMUR
Tebangan Lembak,village,0.77686,117.44132,KALIMANTAN TIMUR
Argo Mulyo,village,-0.92604,116.85172,KALIMANTAN TIMUR
Suka Damai,village,-0.24482,117.26415,KALIMANTAN TIMUR
Sukarame,village,-0.40108,116.98631,KALIMANTAN TIMUR
Penawai,village,-0.65452,116.24199,KALIMANTAN TIMUR
Pejala,village,-1.36698,116.73969,KALIMANTAN TIMUR
Sangkima,village,0.37849,117.51388,KALIMANTAN TIMUR
Bantuas,village,-0.64653,117.21401,KALIMANTAN TIMUR
Buluq Sen,village,0.42316,116.07526,KALIMANTAN TIMUR
Pelita,village,-0.48793,117.15895,KALIMANTAN TIMUR
Rempanga,village,-0.48291,117.00732,KALIMANTAN TIMUR
Bukit Permata,village,1.07975,117.79316,KALIMANTAN TIMUR
Sidomukti,village,-0.14848,116.92082,KALIMANTAN TIMUR
Teritip,village,-1.14348,117.00119,KALIMANTAN TIMUR
Sumber Sari,village,-0.17001,116.9801,KALIMANTAN TIMUR
Penyinggahan Ulu,village,-0.37773,116.22128,KALIMANTAN TIMUR
Kersik,village,-0.05294,117.48278,KALIMANTAN TIMUR
Kota Bangun I,village,-0.35478,116.5855,KALIMANTAN TIMUR
Tanjung Soke,village,-0.98978,116.14772,KALIMANTAN TIMUR
Rambayan,village,-0.27053,115.92314,KALIMANTAN TIMUR
Gunung Telihan,village,0.13947,117.45388,KALIMANTAN TIMUR
Loa Bakung,village,-0.5279,117.09552,KALIMANTAN TIMUR
Muara Wis,village,-0.31485,116.48676,KALIMANTAN TIMUR
Sungai Merdeka,village,-0.99777,116.97706,KALIMANTAN TIMUR
Kaliq,village,-0.48668,115.92296,KALIMANTAN TIMUR
Muara Kebaq,village,0.58501,115.97633,KALIMANTAN TIMUR
Tepian Terap,village,1.21558,117.90913,KALIMANTAN TIMUR
Kahala,village,-0.00856,116.36364,KALIMANTAN TIMUR
Loa Pari,village,-0.37737,116.99314,KALIMANTAN TIMUR
Teluk Tempudau,village,-0.3243,116.06547,KALIMANTAN TIMUR
Bente Tualan,village,-1.46133,116.33269,KALIMANTAN TIMUR
Wono Sari,village,-0.96513,116.81688,KALIMANTAN TIMUR
Tanjung Limau,village,-0.29892,117.43645,KALIMANTAN TIMUR
Timbau,village,-0.43551,116.99275,KALIMANTAN TIMUR
Teratak,village,-0.29192,116.83662,KALIMANTAN TIMUR
Sesulu,village,-1.40753,116.59223,KALIMANTAN TIMUR
Suka Rahmat,village,0.13878,117.42699,KALIMANTAN TIMUR
Berbas Tengah,village,0.11469,117.47772,KALIMANTAN TIMUR
Sindang Sari,village,-0.55818,117.23285,KALIMANTAN TIMUR
Singa Gembara,village,0.54262,117.53167,KALIMANTAN TIMUR
Sungai Payang,village,-0.60129,116.88763,KALIMANTAN TIMUR
Muara Pantun,village,0.89442,116.86236,KALIMANTAN TIMUR
Loa Sakoh,village,0.10665,116.4092,KALIMANTAN TIMUR
Cipta Graha,village,0.99721,117.88067,KALIMANTAN TIMUR
Minta,village,-0.3691,116.25935,KALIMANTAN TIMUR
Pengadan,village,1.25158,117.7567,KALIMANTAN TIMUR
Klandasan Ulu,village,-1.27476,116.82825,KALIMANTAN TIMUR
Lekaq Kidau,village,-0.30686,116.82118,KALIMANTAN TIMUR
Mendik Bhakti,village,-1.44955,116.24345,KALIMANTAN TIMUR
Nipah-Nipah,village,-1.29533,116.74124,KALIMANTAN TIMUR
Sepaso Barat,village,0.76161,117.5508,KALIMANTAN TIMUR
Sempaja Utara,village,-0.39448,117.17074,KALIMANTAN TIMUR
Sungai Seluang,village,-1.01136,117.04304,KALIMANTAN TIMUR
Muara Bengkal Ulu,village,0.43907,116.71835,KALIMANTAN TIMUR
Muhur,village,-0.53719,115.90901,KALIMANTAN TIMUR
Muara Tiq,village,0.58417,115.98132,KALIMANTAN TIMUR
Karang Asam Ilir,village,-0.51041,117.11489,KALIMANTAN TIMUR
Kayu Batu,village,-0.35498,116.40228,KALIMANTAN TIMUR
Susuk Dalam,village,0.91504,118.21373,KALIMANTAN TIMUR
Semayang,village,-0.17942,116.45354,KALIMANTAN TIMUR
Teluk Dalam,village,-0.80406,117.19263,KALIMANTAN TIMUR
Tanjung Manis,village,0.9102,118.06285,KALIMANTAN TIMUR
Sumber Rejo,village,-1.24572,116.84998,KALIMANTAN TIMUR
Prangat Baru,village,-0.20273,117.3127,KALIMANTAN TIMUR
Loa Raya,village,-0.39323,116.99553,KALIMANTAN TIMUR
Siram Makmur,village,-0.75583,116.22189,KALIMANTAN TIMUR
Lebaho Ulaq,village,-0.36725,116.7329,KALIMANTAN TIMUR
Mentawir,village,-1.02174,116.76839,KALIMANTAN TIMUR
Suka Bumi,village,-0.3665,116.68754,KALIMANTAN TIMUR
Kandolo,village,0.2856,117.47776,KALIMANTAN TIMUR
Guntung,village,0.19435,117.47405,KALIMANTAN TIMUR
Wonosari,village,-0.40342,116.58075,KALIMANTAN TIMUR
Muara Wahau,village,1.04423,116.84727,KALIMANTAN TIMUR
Perdana,village,0.26086,116.21043,KALIMANTAN TIMUR
Loa Duri Ilir,village,-0.81276,116.88737,KALIMANTAN TIMUR
Citra Manunggal Jaya,village,0.88402,117.88629,KALIMANTAN TIMUR
Suka Maju,village,-0.2372,117.08219,KALIMANTAN TIMUR
Rikong,village,-0.70357,115.94598,KALIMANTAN TIMUR
Sepaso,village,0.75002,117.5799,KALIMANTAN TIMUR
