nama,jenis,lat,lon,provinsi,pm25_h1,pm25_h2,pm25_h3,jarak_grid_km_h1,jarak_grid_km_h2,jarak_grid_km_h3,tanggal_ramal_h1,tanggal_ramal_h2,tanggal_ramal_h3
Persiapan Tigur Jaya,village,0.18115,110.96103,KALIMANTAN BARAT,165.27049255371094,154.3850860595703,125.95024108886719,20.33306062298184,20.33306062298184,20.33306062298184,2026-09-13,2026-09-14,2026-09-15
Sempelas,hamlet,0.16354,110.91838,KALIMANTAN BARAT,165.27049255371094,154.3850860595703,125.95024108886719,25.260247363525522,25.260247363525522,25.260247363525522,2026-09-13,2026-09-14,2026-09-15
Selimus,hamlet,0.11248,110.98035,KALIMANTAN BARAT,165.27049255371094,154.3850860595703,125.95024108886719,24.734229733265167,24.734229733265167,24.734229733265167,2026-09-13,2026-09-14,2026-09-15
Tabai,hamlet,0.1953,110.91517,KALIMANTAN BARAT,165.27049255371094,154.3850860595703,125.95024108886719,23.620370434381975,23.620370434381975,23.620370434381975,2026-09-13,2026-09-14,2026-09-15
Beringin Maju,hamlet,0.16447,110.93782,KALIMANTAN BARAT,165.27049255371094,154.3850860595703,125.95024108886719,23.50143349700642,23.50143349700642,23.50143349700642,2026-09-13,2026-09-14,2026-09-15
Sungai Akar,hamlet,0.06387,110.91444,KALIMANTAN BARAT,165.27049255371094,154.3850860595703,125.95024108886719,33.39357758808217,33.39357758808217,33.39357758808217,2026-09-13,2026-09-14,2026-09-15
Teluk Pasir,hamlet,0.06042,110.93135,KALIMANTAN BARAT,165.27049255371094,154.3850860595703,125.95024108886719,32.578609889513466,32.578609889513466,32.578609889513466,2026-09-13,2026-09-14,2026-09-15
Sempulau Indah,village,0.08833,110.95518,KALIMANTAN BARAT,165.27049255371094,154.3850860595703,125.95024108886719,28.518140224886693,28.518140224886693,28.518140224886693,2026-09-13,2026-09-14,2026-09-15
Bokak Sebumbun,village,-0.00613,110.95459,KALIMANTAN BARAT,154.55014038085938,144.04275512695312,106.48971557617188,26.94718059684297,26.94718059684297,26.94718059684297,2026-09-13,2026-09-14,2026-09-15
Empering,hamlet,-0.03582,111.08366,KALIMANTAN BARAT,154.55014038085938,144.04275512695312,106.48971557617188,18.346174477088034,18.346174477088034,18.346174477088034,2026-09-13,2026-09-14,2026-09-15
Penjernang Hulu,village,-0.27029,111.38505,KALIMANTAN BARAT,112.7939224243164,110.88774108886719,78.75718688964844,25.1466294285756,25.1466294285756,25.1466294285756,2026-09-13,2026-09-14,2026-09-15
Kunyai,village,-0.03921,111.42231,KALIMANTAN BARAT,112.7939224243164,110.88774108886719,78.75718688964844,26.646676191148497,26.646676191148497,26.646676191148497,2026-09-13,2026-09-14,2026-09-15
Riam Kijang,village,-0.2074,111.42773,KALIMANTAN BARAT,112.7939224243164,110.88774108886719,78.75718688964844,19.17309384445343,19.17309384445343,19.17309384445343,2026-09-13,2026-09-14,2026-09-15
Lundang,hamlet,-0.07114,111.59701,KALIMANTAN BARAT,112.7939224243164,110.88774108886719,78.75718688964844,14.332434967933807,14.332434967933807,14.332434967933807,2026-09-13,2026-09-14,2026-09-15
Sabang Surai,village,-0.13741,111.51615,KALIMANTAN BARAT,112.7939224243164,110.88774108886719,78.75718688964844,11.634767291883305,11.634767291883305,11.634767291883305,2026-09-13,2026-09-14,2026-09-15
Laman Raya,village,-0.14754,111.55434,KALIMANTAN BARAT,112.7939224243164,110.88774108886719,78.75718688964844,7.733339650243228,7.733339650243228,7.733339650243228,2026-09-13,2026-09-14,2026-09-15
Baya Mulya,village,-0.17161,111.56569,KALIMANTAN BARAT,112.7939224243164,110.88774108886719,78.75718688964844,4.951803352019361,4.951803352019361,4.951803352019361,2026-09-13,2026-09-14,2026-09-15
Solam Raya,village,-0.18985,111.4706,KALIMANTAN BARAT,112.7939224243164,110.88774108886719,78.75718688964844,14.432736815670909,14.432736815670909,14.432736815670909,2026-09-13,2026-09-14,2026-09-15
Balai Agung,village,0.01112,111.45074,KALIMANTAN BARAT,112.7939224243164,110.88774108886719,78.75718688964844,28.749881312004863,28.749881312004863,28.749881312004863,2026-09-13,2026-09-14,2026-09-15
Nanga Pau,village,-0.43261,111.43906,KALIMANTAN BARAT,112.7939224243164,110.88774108886719,78.75718688964844,31.452300374447994,31.452300374447994,31.452300374447994,2026-09-13,2026-09-14,2026-09-15
Nanga Entebah,village,-0.38027,111.44783,KALIMANTAN BARAT,112.7939224243164,110.88774108886719,78.75718688964844,26.23172196106715,26.23172196106715,26.23172196106715,2026-09-13,2026-09-14,2026-09-15
Kayu Bunga,village,-0.52114,111.53643,KALIMANTAN BARAT,75.99903869628906,83.09333038330078,59.789031982421875,21.107006308071934,21.107006308071934,21.107006308071934,2026-09-13,2026-09-14,2026-09-15
Piawas,village,-0.4108,111.51055,KALIMANTAN BARAT,112.7939224243164,110.88774108886719,78.75718688964844,25.46283849545776,25.46283849545776,25.46283849545776,2026-09-13,2026-09-14,2026-09-15
Tekaban,village,-0.36501,111.57602,KALIMANTAN BARAT,112.7939224243164,110.88774108886719,78.75718688964844,18.541008354378747,18.541008354378747,18.541008354378747,2026-09-13,2026-09-14,2026-09-15
Labang,village,-0.34933,111.67847,KALIMANTAN BARAT,112.7939224243164,110.88774108886719,78.75718688964844,18.75764642946468,18.75764642946468,18.75764642946468,2026-09-13,2026-09-14,2026-09-15
Nanga Menunuk,village,-0.33232,111.64224,KALIMANTAN BARAT,112.7939224243164,110.88774108886719,78.75718688964844,15.444795470626623,15.444795470626623,15.444795470626623,2026-09-13,2026-09-14,2026-09-15
Sepan Tonak,village,-0.22724,111.56461,KALIMANTAN BARAT,112.7939224243164,110.88774108886719,78.75718688964844,4.965886579059658,4.965886579059658,4.965886579059658,2026-09-13,2026-09-14,2026-09-15
Nusa Pandau,village,-0.38466,111.96582,KALIMANTAN BARAT,117.74838256835938,115.60755920410156,82.46389770507812,25.381469928860966,25.381469928860966,25.381469928860966,2026-09-13,2026-09-14,2026-09-15
Tebing Karangan,village,-0.33299,111.88201,KALIMANTAN BARAT,117.74838256835938,115.60755920410156,82.46389770507812,28.393909382705687,28.393909382705687,28.393909382705687,2026-09-13,2026-09-14,2026-09-15
Tanjung Arak,village,-0.35904,111.84017,KALIMANTAN BARAT,112.7939224243164,110.88774108886719,78.75718688964844,32.029918294746,32.029918294746,32.029918294746,2026-09-13,2026-09-14,2026-09-15
Semadin Lengkong,village,-0.34749,111.80935,KALIMANTAN BARAT,112.7939224243164,110.88774108886719,78.75718688964844,28.47538985706743,28.47538985706743,28.47538985706743,2026-09-13,2026-09-14,2026-09-15
Kelakik,village,-0.35373,111.78168,KALIMANTAN BARAT,112.7939224243164,110.88774108886719,78.75718688964844,26.4633984885848,26.4633984885848,26.4633984885848,2026-09-13,2026-09-14,2026-09-15
Kenual,village,-0.3401,111.74098,KALIMANTAN BARAT,112.7939224243164,110.88774108886719,78.75718688964844,22.10037112088656,22.10037112088656,22.10037112088656,2026-09-13,2026-09-14,2026-09-15
Labai Mandiri,village,-0.41293,111.74802,KALIMANTAN BARAT,112.7939224243164,110.88774108886719,78.75718688964844,28.835409448399325,28.835409448399325,28.835409448399325,2026-09-13,2026-09-14,2026-09-15
Tanjung Lay,village,-0.37966,111.72765,KALIMANTAN BARAT,112.7939224243164,110.88774108886719,78.75718688964844,24.506263935170416,24.506263935170416,24.506263935170416,2026-09-13,2026-09-14,2026-09-15
Sidomulyo,village,-0.33555,111.72745,KALIMANTAN BARAT,112.7939224243164,110.88774108886719,78.75718688964844,20.688515394237445,20.688515394237445,20.688515394237445,2026-09-13,2026-09-14,2026-09-15
Tanjung Tengang,village,-0.35623,111.69651,KALIMANTAN BARAT,112.7939224243164,110.88774108886719,78.75718688964844,20.41926659361741,20.41926659361741,20.41926659361741,2026-09-13,2026-09-14,2026-09-15
Natai Mulan,hamlet,-0.17969,111.86049,KALIMANTAN BARAT,117.74838256835938,115.60755920410156,82.46389770507812,26.727732284767924,26.727732284767924,26.727732284767924,2026-09-13,2026-09-14,2026-09-15
Nanga Lidau,village,-0.15381,111.79907,KALIMANTAN BARAT,112.7939224243164,110.88774108886719,78.75718688964844,22.723520829727303,22.723520829727303,22.723520829727303,2026-09-13,2026-09-14,2026-09-15
Kayan Semapau,village,-0.16049,111.70474,KALIMANTAN BARAT,112.7939224243164,110.88774108886719,78.75718688964844,12.447574850715732,12.447574850715732,12.447574850715732,2026-09-13,2026-09-14,2026-09-15
Senibung,village,-0.23055,111.7578,KALIMANTAN BARAT,112.7939224243164,110.88774108886719,78.75718688964844,17.872242081802842,17.872242081802842,17.872242081802842,2026-09-13,2026-09-14,2026-09-15
Tengkajau,village,-0.2239,111.72386,KALIMANTAN BARAT,112.7939224243164,110.88774108886719,78.75718688964844,14.026568731223625,14.026568731223625,14.026568731223625,2026-09-13,2026-09-14,2026-09-15
Melamut Bersatu,village,-0.25397,111.69815,KALIMANTAN BARAT,112.7939224243164,110.88774108886719,78.75718688964844,12.454840190082134,12.454840190082134,12.454840190082134,2026-09-13,2026-09-14,2026-09-15
Nanga Belimbing,village,-0.26903,111.65214,KALIMANTAN BARAT,112.7939224243164,110.88774108886719,78.75718688964844,9.619276783187951,9.619276783187951,9.619276783187951,2026-09-13,2026-09-14,2026-09-15
Suka Damai,village,-0.29875,111.69596,KALIMANTAN BARAT,112.7939224243164,110.88774108886719,78.75718688964844,15.310902391725651,15.310902391725651,15.310902391725651,2026-09-13,2026-09-14,2026-09-15
Natai Panjang,village,-0.23175,111.87036,KALIMANTAN BARAT,117.74838256835938,115.60755920410156,82.46389770507812,25.777526805920683,25.777526805920683,25.777526805920683,2026-09-13,2026-09-14,2026-09-15
Manding,village,-0.24793,111.8613,KALIMANTAN BARAT,117.74838256835938,115.60755920410156,82.46389770507812,27.071820421042148,27.071820421042148,27.071820421042148,2026-09-13,2026-09-14,2026-09-15
Sungai Raya,village,-0.26322,111.81777,KALIMANTAN BARAT,112.7939224243164,110.88774108886719,78.75718688964844,25.21447917394036,25.21447917394036,25.21447917394036,2026-09-13,2026-09-14,2026-09-15
Kompas Raya,village,-0.31248,111.76447,KALIMANTAN BARAT,112.7939224243164,110.88774108886719,78.75718688964844,22.15587349103218,22.15587349103218,22.15587349103218,2026-09-13,2026-09-14,2026-09-15
Melawi Kiri Hilir,village,-0.32341,111.72466,KALIMANTAN BARAT,112.7939224243164,110.88774108886719,78.75718688964844,19.505065115457406,19.505065115457406,19.505065115457406,2026-09-13,2026-09-14,2026-09-15
Merah Arai,village,-0.29641,111.9056,KALIMANTAN BARAT,117.74838256835938,115.60755920410156,82.46389770507812,24.128410015236128,24.128410015236128,24.128410015236128,2026-09-13,2026-09-14,2026-09-15
Merpak,village,-0.25771,112.0304,KALIMANTAN BARAT,117.74838256835938,115.60755920410156,82.46389770507812,10.053476641357829,10.053476641357829,10.053476641357829,2026-09-13,2026-09-14,2026-09-15
Natai Tebedak,village,-0.11389,111.74787,KALIMANTAN BARAT,112.7939224243164,110.88774108886719,78.75718688964844,19.027106095463427,19.027106095463427,19.027106095463427,2026-09-13,2026-09-14,2026-09-15
Sungai Ranap,village,-0.09592,111.76371,KALIMANTAN BARAT,112.7939224243164,110.88774108886719,78.75718688964844,21.571077628971018,21.571077628971018,21.571077628971018,2026-09-13,2026-09-14,2026-09-15
Kempas Raya,village,0.03989,111.95673,KALIMANTAN BARAT,117.74838256835938,115.60755920410156,82.46389770507812,31.069668263685088,31.069668263685088,31.069668263685088,2026-09-13,2026-09-14,2026-09-15
Karya Baru,village,-0.01687,111.97482,KALIMANTAN BARAT,117.74838256835938,115.60755920410156,82.46389770507812,24.665872050978617,24.665872050978617,24.665872050978617,2026-09-13,2026-09-14,2026-09-15
Jaya Sakti,village,-0.05135,111.96518,KALIMANTAN BARAT,117.74838256835938,115.60755920410156,82.46389770507812,22.31479038431788,22.31479038431788,22.31479038431788,2026-09-13,2026-09-14,2026-09-15
Sungai Emang,village,-0.04028,111.98844,KALIMANTAN BARAT,117.74838256835938,115.60755920410156,82.46389770507812,21.66334286062781,21.66334286062781,21.66334286062781,2026-09-13,2026-09-14,2026-09-15
Tertung Mau,village,-0.02492,112.00396,KALIMANTAN BARAT,117.74838256835938,115.60755920410156,82.46389770507812,22.204667805408466,22.204667805408466,22.204667805408466,2026-09-13,2026-09-14,2026-09-15
Linggam Permai,village,0.00426,111.82923,KALIMANTAN BARAT,112.7939224243164,110.88774108886719,78.75718688964844,34.14034322519692,34.14034322519692,34.14034322519692,2026-09-13,2026-09-14,2026-09-15
Ipoh Emang,village,-0.03779,111.8302,KALIMANTAN BARAT,112.7939224243164,110.88774108886719,78.75718688964844,31.313537828823453,31.313537828823453,31.313537828823453,2026-09-13,2026-09-14,2026-09-15
Tanjung Putar,village,0.00635,111.92554,KALIMANTAN BARAT,117.74838256835938,115.60755920410156,82.46389770507812,30.04660871665513,30.04660871665513,30.04660871665513,2026-09-13,2026-09-14,2026-09-15
Buluk Panjang,village,0.06011,111.93709,KALIMANTAN BARAT,109.72798919677734,107.73176574707031,76.97398376464844,32.24395567604101,32.24395567604101,32.24395567604101,2026-09-13,2026-09-14,2026-09-15
Buluk Jegara,village,0.04383,111.91962,KALIMANTAN BARAT,117.74838256835938,115.60755920410156,82.46389770507812,33.72524046519123,33.72524046519123,33.72524046519123,2026-09-13,2026-09-14,2026-09-15
Mekar Mandiri,village,-0.09544,111.89981,KALIMANTAN BARAT,117.74838256835938,115.60755920410156,82.46389770507812,25.113455341766112,25.113455341766112,25.113455341766112,2026-09-13,2026-09-14,2026-09-15
Engkerangan,village,-0.12941,111.887,KALIMANTAN BARAT,117.74838256835938,115.60755920410156,82.46389770507812,24.951201877465728,24.951201877465728,24.951201877465728,2026-09-13,2026-09-14,2026-09-15
Monbai Begununk,village,-0.12075,111.92944,KALIMANTAN BARAT,117.74838256835938,115.60755920410156,82.46389770507812,20.912642298829777,20.912642298829777,20.912642298829777,2026-09-13,2026-09-14,2026-09-15
Kelam Sejahtera,hamlet,0.09135,111.64174,KALIMANTAN BARAT,114.16105651855469,112.08491516113281,80.0957260131836,23.66050053910408,23.66050053910408,23.66050053910408,2026-09-13,2026-09-14,2026-09-15
Karya Jaya Bhakti,village,0.18555,111.65227,KALIMANTAN BARAT,114.16105651855469,112.08491516113281,80.0957260131836,13.990648645341283,13.990648645341283,13.990648645341283,2026-09-13,2026-09-14,2026-09-15
Sungai Lais,village,0.1942,111.72488,KALIMANTAN BARAT,114.16105651855469,112.08491516113281,80.0957260131836,18.199440436034404,18.199440436034404,18.199440436034404,2026-09-13,2026-09-14,2026-09-15
Mandiri Jaya,village,0.26534,111.64268,KALIMANTAN BARAT,114.16105651855469,112.08491516113281,80.0957260131836,6.1135508723894185,6.1135508723894185,6.1135508723894185,2026-09-13,2026-09-14,2026-09-15
Gemba Raya,village,0.20412,111.8164,KALIMANTAN BARAT,114.16105651855469,112.08491516113281,80.0957260131836,26.318459655336717,26.318459655336717,26.318459655336717,2026-09-13,2026-09-14,2026-09-15
Landau Kodam,village,0.12431,111.89911,KALIMANTAN BARAT,109.72798919677734,107.73176574707031,76.97398376464844,29.675337215945348,29.675337215945348,29.675337215945348,2026-09-13,2026-09-14,2026-09-15
Sungai Labi,village,0.15806,111.91426,KALIMANTAN BARAT,109.72798919677734,107.73176574707031,76.97398376464844,25.99340284715112,25.99340284715112,25.99340284715112,2026-09-13,2026-09-14,2026-09-15
Mensiku Pantai,hamlet,0.21805,111.55346,KALIMANTAN BARAT,114.16105651855469,112.08491516113281,80.0957260131836,10.479335456831894,10.479335456831894,10.479335456831894,2026-09-13,2026-09-14,2026-09-15
Empaka Kabiau Raya,village,0.13356,111.59787,KALIMANTAN BARAT,114.16105651855469,112.08491516113281,80.0957260131836,18.508799007787964,18.508799007787964,18.508799007787964,2026-09-13,2026-09-14,2026-09-15
Sungai Risap Mensiku Bersatu,village,0.25672,111.44282,KALIMANTAN BARAT,114.16105651855469,112.08491516113281,80.0957260131836,18.12788572301014,18.12788572301014,18.12788572301014,2026-09-13,2026-09-14,2026-09-15
Simba Raya,village,0.14487,111.50406,KALIMANTAN BARAT,114.16105651855469,112.08491516113281,80.0957260131836,20.281922965577614,20.281922965577614,20.281922965577614,2026-09-13,2026-09-14,2026-09-15
Sungai Jelawai,hamlet,0.21178,111.62498,KALIMANTAN BARAT,114.16105651855469,112.08491516113281,80.0957260131836,10.195280992413336,10.195280992413336,10.195280992413336,2026-09-13,2026-09-14,2026-09-15
Sungai Kuncit,hamlet,0.337,111.65638,KALIMANTAN BARAT,114.16105651855469,112.08491516113281,80.0957260131836,7.4985344521783075,7.4985344521783075,7.4985344521783075,2026-09-13,2026-09-14,2026-09-15
Inggut,hamlet,0.16588,112.15388,KALIMANTAN BARAT,109.72798919677734,107.73176574707031,76.97398376464844,16.071871553753365,16.071871553753365,16.071871553753365,2026-09-13,2026-09-14,2026-09-15
Lebak Najah,village,0.24284,112.036,KALIMANTAN BARAT,109.72798919677734,107.73176574707031,76.97398376464844,9.541518244159626,9.541518244159626,9.541518244159626,2026-09-13,2026-09-14,2026-09-15
Tanjung Luar,hamlet,0.20863,112.11762,KALIMANTAN BARAT,109.72798919677734,107.73176574707031,76.97398376464844,10.347065907010471,10.347065907010471,10.347065907010471,2026-09-13,2026-09-14,2026-09-15
Perjuk,village,0.13886,112.13388,KALIMANTAN BARAT,109.72798919677734,107.73176574707031,76.97398376464844,18.30970129384645,18.30970129384645,18.30970129384645,2026-09-13,2026-09-14,2026-09-15
Nanga Pengga,hamlet,0.1902,112.12797,KALIMANTAN BARAT,109.72798919677734,107.73176574707031,76.97398376464844,12.599099811634254,12.599099811634254,12.599099811634254,2026-09-13,2026-09-14,2026-09-15
Selimu,village,0.20539,112.14429,KALIMANTAN BARAT,109.72798919677734,107.73176574707031,76.97398376464844,11.615808434199453,11.615808434199453,11.615808434199453,2026-09-13,2026-09-14,2026-09-15
Entibab,hamlet,0.25391,111.99719,KALIMANTAN BARAT,109.72798919677734,107.73176574707031,76.97398376464844,12.528040139437225,12.528040139437225,12.528040139437225,2026-09-13,2026-09-14,2026-09-15
Rumbih,village,0.28883,111.88311,KALIMANTAN BARAT,109.72798919677734,107.73176574707031,76.97398376464844,24.14871163823185,24.14871163823185,24.14871163823185,2026-09-13,2026-09-14,2026-09-15
Sentabai,village,0.44686,111.80526,KALIMANTAN BARAT,114.16105651855469,112.08491516113281,80.0957260131836,28.063827193496152,28.063827193496152,28.063827193496152,2026-09-13,2026-09-14,2026-09-15
Penai,village,0.33498,111.70989,KALIMANTAN BARAT,114.16105651855469,112.08491516113281,80.0957260131836,12.823162345563292,12.823162345563292,12.823162345563292,2026-09-13,2026-09-14,2026-09-15
Bukit Penai,village,0.33397,111.74533,KALIMANTAN BARAT,114.16105651855469,112.08491516113281,80.0957260131836,16.595306459470777,16.595306459470777,16.595306459470777,2026-09-13,2026-09-14,2026-09-15
Menapar,village,0.54171,112.06032,KALIMANTAN BARAT,109.72798919677734,107.73176574707031,76.97398376464844,27.236660870576998,27.236660870576998,27.236660870576998,2026-09-13,2026-09-14,2026-09-15
Laut Tawang,village,0.77589,111.981,KALIMANTAN BARAT,99.94769287109375,105.10508728027344,79.13301849365234,13.499821497013983,13.499821497013983,13.499821497013983,2026-09-13,2026-09-14,2026-09-15
